Timestamp,Platform,Project,Result,Seconds
1520837239,Android,Dell Events,started,n/a
1520660415,iOS,SXSWGo,started,n/a
1520649488,iOS,SXSWGo,finished,2635
1520646852,iOS,SXSWGo,started,n/a
1520646418,iOS,SXSWGo,started,n/a
1520644127,Android,SXSW GO,finished,209
1520643988,Android,NVIDIA GTC,finished,162
1520643919,Android,SXSW GO,started,n/a
1520643825,Android,NVIDIA GTC,started,n/a
1520628629,Android,Century21,finished,138
1520628493,Android,Century21,started,n/a
1520627444,Android,Esri Events,finished,178
1520627269,Android,Esri Events,started,n/a
1520624813,iOS,MicrosoftBuild17,started,n/a
1520617633,iOS,DellEvents,finished,500
1520617021,iOS,DellEvents,started,n/a
1520616822,Android,Dell Events,finished,196
1520616630,Android,Dell Events,started,n/a
1520589430,iOS,Turkcell,finished,651
1520588779,iOS,Turkcell,started,n/a
1520555653,iOS,SXSWGo,finished,2687
1520554898,Android,Century21,finished,151
1520554749,Android,Century21,started,n/a
1520553896,iOS,Domopalooza,finished,1773
1520552966,iOS,SXSWGo,started,n/a
1520552124,iOS,Domopalooza,started,n/a
1520552040,iOS,DellEvents,finished,1022
1520551018,iOS,DellEvents,started,n/a
1520550422,iOS,Turkcell,finished,1018
1520549406,iOS,Turkcell,started,n/a
1520549087,iOS,Turkcell,failed,n/a
1520548673,iOS,Turkcell,started,n/a
1520542918,iOS,IBMEvents,finished,1838
1520541080,iOS,IBMEvents,started,n/a
1520540782,iOS,ASUGSV,finished,1226
1520539556,iOS,ASUGSV,started,n/a
1520535611,iOS,ASUGSV,finished,1097
1520534513,iOS,ASUGSV,started,n/a
1520533782,Android,Adobe Summit,finished,168
1520533615,Android,Adobe Summit,started,n/a
1520533301,iOS,ASUGSV,started,n/a
1520522541,iOS,SAPRussia,finished,1409
1520521855,Android,Teknoloji Zirvesi,finished,147
1520521710,Android,Teknoloji Zirvesi,started,n/a
1520521132,iOS,SAPRussia,started,n/a
1520517014,iOS,Turkcell,finished,471
1520516543,iOS,Turkcell,started,n/a
1520516222,iOS,Turkcell,finished,421
1520515801,iOS,Turkcell,started,n/a
1520515670,iOS,Turkcell,started,n/a
1520514931,iOS,Turkcell,started,n/a
1520514721,iOS,Turkcell,started,n/a
1520511709,iOS,Turkcell,started,n/a
1520510948,iOS,Turkcell,started,n/a
1520510571,iOS,Turkcell,started,n/a
1520472796,iOS,CitrixEvents,finished,1418
1520471379,iOS,CitrixEvents,started,n/a
1520468766,iOS,RSAConference,started,n/a
1520468734,Android,RSAConference,finished,202
1520468537,Android,RSAConference,started,n/a
1520464678,iOS,SXSWGo,started,n/a
1520464406,iOS,SXSWGo,started,n/a
1520464321,iOS,SXSWGo,started,n/a
1520462231,Android,GC2018,finished,180
1520462053,Android,GC2018,started,n/a
1520461018,iOS,GC2018,finished,1434
1520459920,iOS,NiagaraSummit,finished,5148
1520459583,iOS,GC2018,started,n/a
1520459240,iOS,GC2018,started,n/a
1520454772,iOS,NiagaraSummit,started,n/a
1520452631,Android,Dell Events,finished,163
1520452470,Android,Dell Events,started,n/a
1520437408,iOS,NiagaraSummit,finished,1646
1520435761,iOS,NiagaraSummit,started,n/a
1520422264,Android,SAP Russia,finished,151
1520422116,Android,SAP Russia,started,n/a
1520419522,Android,NS18,finished,125
1520419400,Android,NS18,started,n/a
1520394187,iOS,SXSWGo,started,n/a
1520393282,iOS,SXSWGo,started,n/a
1520393174,iOS,SXSWGo,started,n/a
1520385014,Android,IBM Events,finished,171
1520384850,Android,IBM Events,started,n/a
1520383646,iOS,GC2018,finished,1451
1520382175,iOS,GC2018,started,n/a
1520381749,Android,Century21,finished,160
1520381591,Android,Century21,started,n/a
1520380188,iOS,Domopalooza,finished,1254
1520378934,iOS,Domopalooza,started,n/a
1520378925,iOS,Product/Domopalooza,started,n/a
1520378153,iOS,Domopalooza,finished,1198
1520376954,iOS,Domopalooza,started,n/a
1520376492,iOS,Domopalooza,failed,n/a
1520375960,iOS,Domopalooza,started,n/a
1520375619,iOS,Domopalooza,started,n/a
1520375186,iOS,Domopalooza,failed,n/a
1520374830,Android,Dell Events,finished,164
1520374669,Android,Dell Events,started,n/a
1520374051,iOS,Domopalooza,started,n/a
1520373404,iOS,Domopalooza,failed,n/a
1520372857,iOS,DellEvents,finished,520
1520372368,iOS,Domopalooza,started,n/a
1520372303,iOS,DellEvents,started,n/a
1520372243,iOS,DellEvents,started,n/a
1520371385,Android,SXSW GO,finished,110
1520371276,Android,SXSW GO,started,n/a
1520371101,Android,GC2018,finished,141
1520371066,Build,n/a,failed,n/a
1520371025,Android,SXSW GO,started,n/a
1520370961,Android,GC2018,started,n/a
1520361189,Android,SXSW GO,finished,267
1520360921,Android,SXSW GO,started,n/a
1520360430,iOS,NVIDIAGTC,started,n/a
1520359444,Android,SXSW GO,finished,482
1520359340,iOS,NVIDIAGTC,started,n/a
1520358973,Android,SXSW GO,started,n/a
1520358101,iOS,NVIDIAGTC,started,n/a
1520357977,iOS,NVIDIAGTC,started,n/a
1520357237,iOS,SAPRussia,finished,1502
1520355735,iOS,SAPRussia,started,n/a
1520347324,iOS,NiagaraSummit,finished,1913
1520345412,iOS,NiagaraSummit,started,n/a
1520309325,iOS,Domopalooza,finished,1253
1520308072,iOS,Domopalooza,started,n/a
1520308056,iOS,Domopaloo,started,n/a
1520301392,iOS,CitrixEvents,finished,1087
1520300489,Android,Citrix Events,finished,161
1520300332,Android,Citrix Events,started,n/a
1520300305,iOS,CitrixEvents,started,n/a
1520298367,Android,Domopalooza,finished,198
1520298188,iOS,Domopalooza,started,n/a
1520298174,Android,Domopalooza,started,n/a
1520294910,Android,NVIDIA GTC,finished,128
1520294783,Android,NVIDIA GTC,started,n/a
1520293917,iOS,Century21,finished,1774
1520292143,iOS,Century21,started,n/a
1520291698,iOS,Domopalooza,started,n/a
1520291434,iOS,Domopalooza,started,n/a
1520291263,iOS,Domopalooza,started,n/a
1520291217,iOS,Domopalooza,started,n/a
1520290991,iOS,Domopalooza,started,n/a
1520290746,iOS,Domopalooza,started,n/a
1520290564,iOS,Domopalooza,started,n/a
1520287596,Build,n/a,failed,n/a
1520287569,Android,Domopalooza,started,n/a
1520284343,Android,Dell Events,finished,150
1520284195,Android,Dell Events,started,n/a
1520276811,iOS,NiagaraSummit,finished,2996
1520274821,Android,Domopalooza,finished,255
1520274568,Android,Domopalooza,started,n/a
1520273814,iOS,NiagaraSummit,started,n/a
1520272231,Android,Events,finished,311
1520271922,Android,Events,started,n/a
1520264265,Android,NS18,finished,160
1520264107,Android,NS18,started,n/a
1520249329,Android,SAP Russia,finished,162
1520249170,Android,SAP Russia,started,n/a
1520042460,iOS,Century21,finished,1797
1520040988,Android,Century21,finished,290
1520040703,Android,Century21,started,n/a
1520040664,iOS,Century21,started,n/a
1520038921,iOS,Domopalooza,failed,n/a
1520037952,iOS,Domopalooza,started,n/a
1520035977,iOS,Domopalooza,failed,n/a
1520035893,iOS,RSAConference,finished,1474
1520035005,iOS,Domopalooza,started,n/a
1520034418,iOS,RSAConference,started,n/a
1520033719,iOS,RSAConference,failed,n/a
1520033334,iOS,RSAConference,started,n/a
1520033010,Android,RSAConference,finished,186
1520032828,Android,RSAConference,started,n/a
1520029707,iOS,RSAConference,finished,1356
1520028351,iOS,RSAConference,started,n/a
1520028316,iOS,RSAConference,started,n/a
1520027177,Android,Esri Events,finished,166
1520027013,Android,Esri Events,started,n/a
1520026799,Android,Esri Events,finished,205
1520026596,Android,Esri Events,started,n/a
1520026513,Android,Dell Events,finished,164
1520026351,Android,Dell Events,started,n/a
1520024196,iOS,ESRI,finished,1697
1520022720,iOS,Century21,started,n/a
1520022498,iOS,ESRI,started,n/a
1520020153,Android,YPO Events,finished,130
1520020026,Android,YPO Events,started,n/a
1520019783,iOS,ESRI,finished,1758
1520018025,iOS,ESRI,started,n/a
1520017871,iOS,ESRI,started,n/a
1520017509,Android,Century21,finished,269
1520017245,Android,Century21,started,n/a
1520017147,iOS,Century21,started,n/a
1520015566,Android,Final Four,finished,235
1520015333,Android,Final Four,started,n/a
1520001189,iOS,Turkcell,finished,651
1520000891,iOS,SAPRussia,finished,1577
1520000539,iOS,Turkcell,started,n/a
1519999955,iOS,Turkcell,started,n/a
1519999775,iOS,Turkcell,started,n/a
1519999352,iOS,Turkcell,started,n/a
1519999314,iOS,SAPRussia,started,n/a
1519999099,iOS,Turkcell,started,n/a
1519997772,iOS,Turkcell,started,n/a
1519997322,iOS,Turkcell,started,n/a
1519997224,iOS,Turkcell,started,n/a
1519996799,iOS,Turkcell,started,n/a
1519996687,iOS,Turkcell,started,n/a
1519996547,iOS,Turkcell,started,n/a
1519949081,iOS,Century21,finished,1449
1519947632,iOS,Century21,started,n/a
1519947213,iOS,RSAConference,finished,1755
1519945457,iOS,RSAConference,started,n/a
1519945399,iOS,RSAConference,started,n/a
1519941376,Android,Domopalooza,finished,201
1519941185,Android,Domopalooza,started,n/a
1519941119,iOS,RSAConference,failed,n/a
1519939955,iOS,RSAConference,started,n/a
1519939610,iOS,ASUGSV,finished,1885
1519937724,iOS,ASUGSV,started,n/a
1519936805,iOS,RSAConference,started,n/a
1519936126,Android,ASU + GSV 18,finished,198
1519935941,iOS,ASUGSV,started,n/a
1519935932,Android,ASU + GSV 18,started,n/a
1519935892,iOS,-,started,n/a
1519930293,iOS,SXSWGo,failed,n/a
1519929655,Android,NS18,finished,163
1519929649,iOS,SXSWGo,started,n/a
1519929495,Android,NS18,started,n/a
1519928365,Android,RSAConference,finished,364
1519928005,Android,RSAConference,started,n/a
1519925248,iOS,GartnerEvents,started,n/a
1519915977,Android,SAP Russia,finished,170
1519915812,Android,SAP Russia,started,n/a
1519911981,iOS,CiscoLive,finished,2484
1519909495,iOS,CiscoLive,started,n/a
1519907419,iOS,Domopalooza,finished,1897
1519905523,iOS,Domopalooza,started,n/a
1519883613,iOS,SXSWGo,started,n/a
1519883604,iOS,SXSWGo,started,n/a
1519883515,iOS,SXSWGo,started,n/a
1519883503,iOS,SXSWGo,started,n/a
1519883356,iOS,SXSWGo,started,n/a
1519881568,iOS,SXSWGo,started,n/a
1519881329,iOS,SXSWGo,started,n/a
1519879058,iOS,SXSWGo,started,n/a
1519875462,iOS,SXSWGo,started,n/a
1519867238,iOS,SXSWGo,started,n/a
1519867207,iOS,SXSWGo,started,n/a
1519867140,iOS,SXSWGo,started,n/a
1519864292,iOS,GartnerEvents,started,n/a
1519858627,iOS,NVIDIAGTC,finished,1669
1519856946,iOS,NVIDIAGTC,started,n/a
1519851072,Android,IBM Events,finished,137
1519850938,Android,IBM Events,started,n/a
1519850524,Android,IBM Events,finished,216
1519850497,iOS,NVIDIAGTC,finished,1239
1519850320,Android,IBM Events,started,n/a
1519849582,iOS,Domopalooza,finished,1737
1519849259,iOS,NVIDIAGTC,started,n/a
1519849162,iOS,NVIDIAGTC,started,n/a
1519847849,iOS,Domopalooza,started,n/a
1519847822,iOS,Domopalooza,started,n/a
1519847810,iOS,Domopalooza,failed,n/a
1519847299,iOS,Domopalooza,started,n/a
1519843963,Android,NS18,finished,141
1519843824,Android,NS18,started,n/a
1519843647,Android,Events,finished,119
1519843529,Android,Events,started,n/a
1519841606,iOS,DLAEVENTS,finished,480
1519841379,Android,IBM Events,finished,195
1519841190,Android,IBM Events,started,n/a
1519841126,iOS,DLAEVENTS,started,n/a
1519833984,iOS,SAPRussia,finished,1382
1519833954,iOS,DLAEVENTS,finished,487
1519833468,iOS,DLAEVENTS,started,n/a
1519832603,iOS,SAPRussia,started,n/a
1519831674,iOS,,started,n/a
1519823096,iOS,SAPRussia,finished,1390
1519821705,iOS,SAPRussia,started,n/a
1519820988,iOS,SAPRussia,started,n/a
1519781972,iOS,ESRI,finished,1583
1519780420,iOS,ESRI,started,n/a
1519780416,iOS,IBMEvents,finished,1666
1519780276,iOS,RSAConference,failed,n/a
1519779244,iOS,ESRI,failed,n/a
1519779132,iOS,Century21,finished,1516
1519778972,iOS,RSAConference,started,n/a
1519778897,iOS,RSAConference,started,n/a
1519778750,iOS,IBMEvents,started,n/a
1519778574,iOS,IBMEvents,failed,n/a
1519778385,iOS,ESRI,started,n/a
1519778351,iOS,ESRI,started,n/a
1519778098,iOS,IBMEvents,started,n/a
1519778041,iOS,ESRI,failed,n/a
1519777887,Android,Century21,finished,210
1519777681,Android,Century21,started,n/a
1519777617,iOS,Century21,started,n/a
1519777596,iOS,ESRI,started,n/a
1519777363,iOS,ESRI,started,n/a
1519777292,iOS,ESRI,started,n/a
1519775679,iOS,IBMEvents,finished,1555
1519774124,iOS,IBMEvents,started,n/a
1519764677,iOS,ESRI,finished,1694
1519764540,iOS,IBMEvents,finished,1569
1519763012,iOS,Century21,finished,1850
1519762983,iOS,ESRI,started,n/a
1519762972,iOS,IBMEvents,started,n/a
1519762705,iOS,ESRI,failed,n/a
1519761534,Android,Century21,finished,242
1519761325,iOS,ESRI,started,n/a
1519761299,Android,Century21,started,n/a
1519761161,iOS,Century21,started,n/a
1519760961,iOS,ESRI,started,n/a
1519760716,Android,Century21,finished,164
1519760556,Android,Century21,started,n/a
1519756410,Android,IBM Events,finished,145
1519756270,Android,IBM Events,started,n/a
1519749044,iOS,Domopalooza,finished,1659
1519747845,Android,Domopalooza,finished,369
1519747483,Android,Domopalooza,started,n/a
1519747384,iOS,Domopalooza,started,n/a
1519735235,iOS,Domopalooza,finished,1829
1519733716,Android,Domopalooza,finished,320
1519733402,Android,Domopalooza,started,n/a
1519733402,iOS,Domopalooza,started,n/a
1519732199,Android,NS18,finished,190
1519732011,Android,NS18,started,n/a
1519728595,iOS,NiagaraSummit,finished,1410
1519727185,iOS,NiagaraSummit,started,n/a
1519693938,Android,RSAConference,finished,136
1519693805,Android,RSAConference,started,n/a
1519693364,Android,IBM Events,finished,172
1519693197,Android,IBM Events,started,n/a
1519692971,iOS,Century21,finished,1761
1519692300,Android,Domopalooza,finished,162
1519692138,Android,Domopalooza,started,n/a
1519691830,Build,n/a,failed,n/a
1519691811,Android,Domopalooza,started,n/a
1519691209,iOS,Century21,started,n/a
1519690851,Android,RSAConference,finished,152
1519690706,Android,RSAConference,started,n/a
1519683308,iOS,NVIDIAGTC,finished,2172
1519681137,iOS,NVIDIAGTC,started,n/a
1519681113,iOS,NVIDIAGTC,started,n/a
1519676122,Android,ASU + GSV 18,finished,218
1519675908,Android,ASU + GSV 18,started,n/a
1519675239,iOS,CitrixEvents,finished,1187
1519674695,Android,Citrix Events,without,148
1519674551,Android,Citrix Events,started,n/a
1519674388,Build,n/a,failed,n/a
1519674384,Android,Citrix Events,started,n/a
1519674162,Build,n/a,failed,n/a
1519674134,Android,Citrix Events,started,n/a
1519674052,iOS,CitrixEvents,started,n/a
1519673657,Android,Events,finished,100
1519673559,Android,Events,started,n/a
1519670886,iOS,Century21,finished,1464
1519669422,iOS,Century21,started,n/a
1519666468,iOS,DLAEVENTS,finished,466
1519666003,iOS,DLAEVENTS,started,n/a
1519665701,iOS,DLAEVENTS,started,n/a
1519659828,iOS,SAPRussia,started,n/a
1519659506,iOS,SAPRussia,started,n/a
1519657807,iOS,NiagaraSummit,finished,1357
1519656450,iOS,NiagaraSummit,started,n/a
1519656321,iOS,NiagaraSummit,failed,n/a
1519655946,iOS,NiagaraSummit,started,n/a
1519655161,iOS,NiagaraSummit,started,n/a
1519654605,iOS,NiagaraSummit,started,n/a
1519654151,iOS,NiagaraSummit,started,n/a
1519435449,iOS,IBMEvents,finished,699
1519434751,iOS,IBMEvents,started,n/a
1519424579,iOS,RSAConference,finished,1886
1519422694,iOS,RSAConference,started,n/a
1519422625,iOS,Domopalooza,finished,1385
1519421240,iOS,Domopalooza,started,n/a
1519421235,iOS,CiscoLive,started,n/a
1519420458,Android,Century21,finished,132
1519420329,Android,Century21,started,n/a
1519418318,iOS,Century21,finished,1419
1519416898,iOS,Century21,started,n/a
1519415451,Android,Adobe Summit,finished,155
1519415297,Android,Adobe Summit,started,n/a
1519409062,iOS,SXSWGo,started,n/a
1519383808,iOS,SAPRussia,finished,459
1519383348,iOS,SAPRussia,started,n/a
1519382216,iOS,SAPRussia,started,n/a
1519348508,Android,SXSW GO,finished,160
1519348430,Android,Cisco Events,finished,232
1519348350,Android,SXSW GO,started,n/a
1519348211,Android,Cisco Events,started,n/a
1519346697,Android,SXSW GO,finished,259
1519346653,iOS,SXSWGo,finished,882
1519346439,Android,SXSW GO,started,n/a
1519346343,iOS,DellEvents,finished,666
1519346236,iOS,Century21,failed,n/a
1519345771,iOS,Century21,started,n/a
1519345771,iOS,SXSWGo,started,n/a
1519345676,iOS,DellEvents,started,n/a
1519340342,iOS,CiscoLive,finished,2454
1519337888,iOS,CiscoLive,started,n/a
1519337816,iOS,CiscoLive,started,n/a
1519330104,iOS,NVIDIAGTC,finished,2138
1519327966,iOS,NVIDIAGTC,started,n/a
1519327843,iOS,NVIDIAGTC,started,n/a
1519326943,iOS,CiscoLive,finished,2361
1519326386,iOS,SAPRussia,started,n/a
1519325361,iOS,SAPRussia,started,n/a
1519324582,iOS,CiscoLive,started,n/a
1519324419,iOS,CiscoLive,started,n/a
1519319100,iOS,SAPRussia,started,n/a
1519317849,iOS,SAPRussia,started,n/a
1519317780,iOS,SAPRussia,started,n/a
1519317453,iOS,SAPRussia,started,n/a
1519298277,iOS,SAPRussia,started,n/a
1519297914,Android,SAP Russia,finished,135
1519297785,Android,SAP Russia,started,n/a
1519286428,iOS,CiscoLive,finished,2167
1519284260,iOS,CiscoLive,started,n/a
1519281546,iOS,NVIDIAGTC,finished,1631
1519279914,iOS,NVIDIAGTC,started,n/a
1519265637,iOS,NVIDIAGTC,started,n/a
1519265516,iOS,NVIDIAGTC,failed,n/a
1519265492,iOS,NVIDIAGTC,started,n/a
1519265161,iOS,NVIDIAGTC,finished,1798
1519263364,iOS,NVIDIAGTC,started,n/a
1519262443,Android,NVIDIA GTC,finished,107
1519262338,Android,NVIDIA GTC,started,n/a
1519261576,Android,Gartner Events,finished,99
1519261477,Android,Gartner Events,started,n/a
1519259390,Android,Cisco Events,finished,788
1519258968,Android,Comic-Con,finished,112
1519258949,iOS,GartnerEvents,started,n/a
1519258886,iOS,GartnerEvents,started,n/a
1519258861,Android,Comic-Con,started,n/a
1519258662,Android,Cisco Events,started,n/a
1519257070,iOS,CiscoLive,started,n/a
1519255412,Android,Gartner Events,finished,105
1519255308,Android,Gartner Events,started,n/a
1519254821,Android,Gartner Events,finished,132
1519254790,Android,Comic-Con,finished,194
1519254690,Android,Gartner Events,started,n/a
1519254604,Android,SAP Concur,finished,118
1519254601,Android,Comic-Con,started,n/a
1519254488,Android,SAP Concur,started,n/a
1519253824,iOS,CiscoLive,finished,2366
1519251851,iOS,RSAConference,finished,1571
1519251458,iOS,CiscoLive,started,n/a
1519250993,Android,NVIDIA GTC,finished,82
1519250911,Android,NVIDIA GTC,started,n/a
1519250281,iOS,RSAConference,started,n/a
1519250068,Android,SAP Concur,finished,103
1519249967,Android,SAP Concur,started,n/a
1519249755,Android,Gartner Events,finished,113
1519249643,Android,Gartner Events,started,n/a
1519249445,Android,Gartner Events,finished,125
1519249431,Android,RSAConference,finished,232
1519249321,Android,Gartner Events,started,n/a
1519249241,Build,n/a,failed,n/a
1519249228,Android,RSAConference,started,n/a
1519249173,Android,Gartner Events,started,n/a
1519241922,iOS,NVIDIAGTC,finished,1954
1519239969,iOS,NVIDIAGTC,started,n/a
1519239848,iOS,NVIDIAGTC,failed,n/a
1519239160,iOS,NVIDIAGTC,started,n/a
1519238633,iOS,NVIDIAGTC,started,n/a
1519237822,Android,NVIDIA GTC,finished,272
1519237552,Android,NVIDIA GTC,started,n/a
1519236207,iOS,NVIDIAGTC,started,n/a
1519236094,iOS,NVIDIAGTC,started,n/a
1519235965,iOS,NVIDIAGTC,started,n/a
1519186943,Build,n/a,failed,n/a
1519186924,Android,RSAConference,started,n/a
1519177876,iOS,RSAConference,finished,2313
1519177644,iOS,IBMEvents,finished,1475
1519176168,iOS,IBMEvents,started,n/a
1519175564,iOS,RSAConference,started,n/a
1519174550,iOS,CiscoLive,finished,2250
1519173612,iOS,IBMEvents,started,n/a
1519172300,iOS,CiscoLive,started,n/a
1519168265,Android,Dell Events,finished,155
1519168113,Android,Dell Events,started,n/a
1519166788,iOS,Concur,finished,687
1519166101,iOS,Concur,started,n/a
1519165363,Android,SAP Concur,finished,96
1519165268,Android,SAP Concur,started,n/a
1519160232,Android,Adobe Summit,finished,177
1519160058,Android,Adobe Summit,started,n/a
1519154091,Android,HIMSSevents,finished,144
1519153963,Android,HIMSSevents,started,n/a
1519153935,iOS,CiscoLive,finished,2787
1519151160,Android,HIMSSevents,finished,200
1519151148,iOS,CiscoLive,started,n/a
1519151062,Android,Cisco Events,finished,351
1519150986,Android,HIMSSevents,started,n/a
1519150748,iOS,CiscoLive,started,n/a
1519150732,Android,Cisco Events,started,n/a
1519147831,Android,SAP Concur,finished,90
1519147742,Android,SAP Concur,started,n/a
1519089030,Android,Cisco Events,finished,205
1519088839,Android,Cisco Events,started,n/a
1519086564,iOS,NVIDIAGTC,finished,2380
1519084371,Android,NVIDIA GTC,finished,227
1519084184,iOS,NVIDIAGTC,started,n/a
1519084146,Android,NVIDIA GTC,started,n/a
1519083491,iOS,ASUGSV,finished,1722
1519081791,Android,ASU + GSV 18,finished,255
1519081769,iOS,ASUGSV,started,n/a
1519081542,Android,ASU + GSV 18,started,n/a
1519081542,iOS,ASUGSV,started,n/a
1519080398,Android,HIMSSevents,finished,211
1519080203,Android,HIMSSevents,started,n/a
1519075228,iOS,SXSWGoRetrieval,finished,1274
1519073954,iOS,SXSWGoRetrieval,started,n/a
1519073136,iOS,SXSWGoRetrieval,failed,n/a
1519071847,iOS,SXSWGoRetrieval,started,n/a
1519071319,Android,Adobe Summit,finished,272
1519071048,Android,Adobe Summit,started,n/a
1519070162,Android,Domopalooza,finished,210
1519070010,Android,RSAConference,finished,152
1519069954,Android,Domopalooza,started,n/a
1519069869,Android,RSAConference,started,n/a
1519068112,iOS,CiscoLive,finished,3576
1519067284,Android,Adobe Summit,finished,410
1519066877,Android,Adobe Summit,started,n/a
1519066444,iOS,SXSWGoRetrieval,failed,n/a
1519065887,iOS,SXSWGoRetrieval,started,n/a
1519064850,iOS,SXSWeduExpo,finished,2105
1519064536,iOS,CiscoLive,started,n/a
1519062746,iOS,SXSWeduExpo,started,n/a
1518986714,Android,SXSW GO,finished,137
1518986575,Android,SXSW GO,started,n/a
1518986526,Android,SXSW GO,finished,158
1518986368,Android,SXSW GO,started,n/a
1518910326,Android,SXSW GO,finished,134
1518910193,Android,SXSW GO,started,n/a
1518909538,Android,SXSW GO,finished,206
1518909331,Android,SXSW GO,started,n/a
1518843826,iOS,NVIDIAGTC,finished,1509
1518842317,iOS,NVIDIAGTC,started,n/a
1518842290,iOS,NVIDIAGTC,started,n/a
1518832197,Android,NVIDIA GTC,finished,136
1518832062,Android,NVIDIA GTC,started,n/a
1518829842,iOS,NVIDIAGTC,finished,1700
1518828142,iOS,NVIDIAGTC,started,n/a
1518828112,iOS,NVIDIAGTC,started,n/a
1518822811,iOS,ASUGSV,started,n/a
1518822316,iOS,ASUGSV,started,n/a
1518821647,iOS,ASUGSV,started,n/a
1518813375,iOS,DestinationCleveland,finished,1308
1518813121,iOS,AdobeSummit,finished,1354
1518812067,iOS,DestinationCleveland,started,n/a
1518812020,Android,Adobe Summit,finished,232
1518811790,Android,Adobe Summit,started,n/a
1518811767,iOS,AdobeSummit,started,n/a
1518804372,iOS,Concur,finished,882
1518803489,iOS,Concur,started,n/a
1518745714,Android,Century21,finished,138
1518745576,Android,Century21,started,n/a
1518743533,Android,SAP Concur,finished,104
1518743430,Android,SAP Concur,started,n/a
1518742486,iOS,CitrixEvents,finished,1066
1518741419,iOS,CitrixEvents,started,n/a
1518740155,iOS,CiscoLive,finished,3101
1518740115,iOS,DestinationCleveland,started,n/a
1518739794,Android,Cisco Events,finished,501
1518739380,iOS,Century21,finished,2978
1518739311,Android,Cisco Events,started,n/a
1518737496,Android,DestinationCleveland,finished,161
1518737342,Android,DestinationCleveland,started,n/a
1518737277,Android,NVIDIA GTC,finished,94
1518737184,Android,NVIDIA GTC,started,n/a
1518737054,iOS,CiscoLive,started,n/a
1518736403,iOS,Century21,started,n/a
1518735639,iOS,DellEvents,finished,629
1518735010,iOS,DellEvents,started,n/a
1518734170,Android,Gartner Events,finished,103
1518734068,Android,Gartner Events,started,n/a
1518733243,iOS,NVIDIAGTC,finished,2150
1518732841,Android,Gartner Events,finished,261
1518732583,Android,Gartner Events,started,n/a
1518731130,Android,Adobe Summit,finished,138
1518731094,iOS,NVIDIAGTC,started,n/a
1518730993,Android,Adobe Summit,started,n/a
1518730863,iOS,Concur,failed,n/a
1518730754,Android,Adobe Summit,finished,277
1518730480,Android,Adobe Summit,started,n/a
1518730474,Android,GC2018,finished,143
1518730390,iOS,Concur,started,n/a
1518730332,Android,GC2018,started,n/a
1518724929,iOS,AdobeSummit,finished,1239
1518723690,iOS,AdobeSummit,started,n/a
1518723244,iOS,CitrixEvents,finished,1092
1518722153,iOS,CitrixEvents,started,n/a
1518721999,iOS,CitrixEvents,started,n/a
1518720572,Android,SXSW GO,finished,99
1518720473,Android,SXSW GO,started,n/a
1518720025,Android,SXSW GO,finished,137
1518719891,Android,SXSW GO,started,n/a
1518717543,Build,n/a,failed,n/a
1518717510,Android,Gartner Events,started,n/a
1518717401,Build,n/a,failed,n/a
1518717355,Android,Gartner Events,started,n/a
1518715783,Build,n/a,failed,n/a
1518715768,Android,Gartner Events,started,n/a
1518668209,iOS,ASUGSV,finished,1254
1518666954,iOS,ASUGSV,started,n/a
1518666072,iOS,ASUGSV,started,n/a
1518665883,iOS,CiscoLive,finished,2470
1518663413,iOS,CiscoLive,started,n/a
1518663408,iOS,Product/CiscoLive,started,n/a
1518657026,Android,SXSW EDU EXPO,finished,94
1518656933,Android,SXSW EDU EXPO,started,n/a
1518655725,Android,NVIDIA GTC,finished,112
1518655614,Android,NVIDIA GTC,started,n/a
1518650670,Android,SXSW Expo,finished,136
1518650535,Android,SXSW Expo,started,n/a
1518645864,iOS,Century21,finished,1573
1518645007,iOS,ESRI,finished,1475
1518644291,iOS,Century21,started,n/a
1518643532,iOS,ESRI,started,n/a
1518643484,iOS,ESRI,started,n/a
1518643197,Android,HIMSSevents,finished,212
1518643005,Android,HIMSSevents,started,n/a
1518642914,iOS,Century21,failed,n/a
1518642489,iOS,Century21,started,n/a
1518640716,iOS,AdobeSummit,finished,1224
1518639668,iOS,SXSWGo,finished,1883
1518639493,iOS,AdobeSummit,started,n/a
1518637785,iOS,SXSWGo,started,n/a
1518637154,iOS,SXSWGo,finished,2192
1518635345,Android,Cisco Events,finished,211
1518635146,Android,Cisco Events,started,n/a
1518634963,iOS,SXSWGo,started,n/a
1518634626,Android,ASU + GSV 18,finished,126
1518634502,Android,ASU + GSV 18,started,n/a
1518633650,iOS,SXSWGo,failed,n/a
1518632318,iOS,SXSWGo,started,n/a
1518631010,Android,SXSW GO,finished,138
1518630877,Android,SXSW GO,started,n/a
1518630572,iOS,GartnerEvents,started,n/a
1518630438,Android,SXSW GO,finished,181
1518630349,iOS,GartnerEvents,started,n/a
1518630258,Android,SXSW GO,started,n/a
1518583443,iOS,ASUGSV,finished,1204
1518582239,iOS,ASUGSV,started,n/a
1518582113,iOS,ASUGSV,started,n/a
1518581837,iOS,CiscoLive,finished,2270
1518579567,iOS,CiscoLive,started,n/a
1518577066,iOS,CiscoLive,started,n/a
1518568658,iOS,CiscoLive,finished,2776
1518565882,iOS,CiscoLive,started,n/a
1518558925,Android,NVIDIA GTC,finished,123
1518558803,Android,NVIDIA GTC,started,n/a
1518556313,iOS,SXSWeduExpo,finished,1072
